GROUP,png_path,copied_to,src_hash,dest_hash
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wa00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wa00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wa02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wa02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wa04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wa04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wa07.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wa07.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wb03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wb03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wb03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wb03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wb03b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wb03b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wb03c.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wb03c.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wire00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wire00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wla08.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wla08.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wla08a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wla08a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wlp00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wlp00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wlp01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wlp01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wlp02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wlp02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wlp04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wlp04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wlu00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wlu00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a1_wp01a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a1_wp01a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_00a_fl00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_00a_fl00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_fl00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_fl00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_fl01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_fl01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_stp00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_stp00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_stp01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_stp01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_w00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_w00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_w01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_w01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_01f_w02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_01f_w02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barc_01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barc_01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barc_02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barc_02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bardr00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bardr00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bardr01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bardr01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bardr02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bardr02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bardr03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bardr03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bark02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bark02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bark03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bark03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barlit00a_add_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barlit00a_add_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart00_add_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart00_add_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart00a_add_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart00a_add_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart00b_add_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart00b_add_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart01a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart01a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart01b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart01b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_bart04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_bart04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwl01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwl01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwl02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwl02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwl02a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwl02a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwtr00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwtr00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwtr01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwtr01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwtr02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwtr02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_barwtr03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_barwtr03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_chrb00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_chrb00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_chrb01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_chrb01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_chrb02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_chrb02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_crdtsr01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_crdtsr01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_dr01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_dr01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_dr02a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_dr02a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_dr04a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_dr04a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_fl03b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_fl03b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_fp00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_fp00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_fp01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_fp01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_fp01.bmp_bb3527af23e285820699f83c6edb27e1.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_fp01.bmp_bb3527af23e285820699f83c6edb27e1.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_fp03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_fp03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_gwl00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_gwl00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_gwl02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_gwl02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_gwl03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_gwl03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_lit01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_lit01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_lit01_add_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_lit01_add_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rename1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rename1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfb03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfb03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc05.bmp_33b7c8a9295f1c42ec93f7fc8a0f1a08.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc05.bmp_33b7c8a9295f1c42ec93f7fc8a0f1a08.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_rfc07.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_rfc07.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_sdw2_sub.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_sdw2_sub.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp00a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp00a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp00b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp00b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stp05.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stp05.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpt00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpt00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpw01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpw01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpw02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpw02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_stpw03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_stpw03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_undtsr00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_undtsr00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_undw00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_undw00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_undw00a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_undw00a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_undwin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_undwin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_w16b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_w16b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_w16c.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_w16c.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wc00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wc00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_win00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_win00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_win00.bmp_ba5858322705ed1d0a27a44024de9931.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_win00.bmp_ba5858322705ed1d0a27a44024de9931.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wkg01a_sub.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wkg01a_sub.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wkg01b_sub.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wkg01b_sub.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wkg02_sub_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wkg02_sub_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin00a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin00a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin01a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin01a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin02a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin02a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin03a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin03a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin03b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin03b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin04a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin04a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01a_wlin04b.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01a_wlin04b.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_gmen3.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_gmen3.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_mao3.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_mao3.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_pnl00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_pnl00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_pnl00a.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_pnl00a.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_saya2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_saya2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_tes1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_tes1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\w01alc_tes2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\w01alc_tes2.bmp.png,,
